retriever,dataset,system,metric,mean,std,min,max,n_seeds,seeds,seed_13,seed_21,seed_42,seed_87,seed_100
hybrid_spladepp_faiss,pubmedqa_artificial,rrf,recall@50,0.951905,0.000000,0.951905,0.951905,5,13 21 42 87 100,0.951905,0.951905,0.951905,0.951905,0.951905
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,ndcg@5,0.649205,0.000000,0.649205,0.649205,5,13 21 42 87 100,0.649205,0.649205,0.649205,0.649205,0.649205
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,ndcg@10,0.680037,0.000000,0.680037,0.680037,5,13 21 42 87 100,0.680037,0.680037,0.680037,0.680037,0.680037
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,ndcg@20,0.700678,0.000000,0.700678,0.700678,5,13 21 42 87 100,0.700678,0.700678,0.700678,0.700678,0.700678
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,mrr,0.856469,0.000000,0.856469,0.856469,5,13 21 42 87 100,0.856469,0.856469,0.856469,0.856469,0.856469
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,mrr@10,0.856469,0.000000,0.856469,0.856469,5,13 21 42 87 100,0.856469,0.856469,0.856469,0.856469,0.856469
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,recall@5,0.628166,0.000000,0.628166,0.628166,5,13 21 42 87 100,0.628166,0.628166,0.628166,0.628166,0.628166
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,recall@10,0.698721,0.000000,0.698721,0.698721,5,13 21 42 87 100,0.698721,0.698721,0.698721,0.698721,0.698721
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,recall@20,0.759159,0.000000,0.759159,0.759159,5,13 21 42 87 100,0.759159,0.759159,0.759159,0.759159,0.759159
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,hit@5,0.928093,0.000000,0.928093,0.928093,5,13 21 42 87 100,0.928093,0.928093,0.928093,0.928093,0.928093
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,hit@10,0.953288,0.000000,0.953288,0.953288,5,13 21 42 87 100,0.953288,0.953288,0.953288,0.953288,0.953288
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,hit@20,0.969206,0.000000,0.969206,0.969206,5,13 21 42 87 100,0.969206,0.969206,0.969206,0.969206,0.969206
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,hit@50,0.983917,0.000000,0.983917,0.983917,5,13 21 42 87 100,0.983917,0.983917,0.983917,0.983917,0.983917
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,ndcg@100,0.755626,0.000000,0.755626,0.755626,5,13 21 42 87 100,0.755626,0.755626,0.755626,0.755626,0.755626
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,ndcg@50,0.721520,0.000000,0.721520,0.721520,5,13 21 42 87 100,0.721520,0.721520,0.721520,0.721520,0.721520
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,recall@100,0.996377,0.000000,0.996377,0.996377,5,13 21 42 87 100,0.996377,0.996377,0.996377,0.996377,0.996377
hybrid_spladepp_faiss,pubmedqa_artificial,sparse,recall@50,0.837027,0.000000,0.837027,0.837027,5,13 21 42 87 100,0.837027,0.837027,0.837027,0.837027,0.837027
hybrid_spladepp_faiss,pubmedqa_labeled,dense,ndcg@5,0.861462,0.000000,0.861462,0.861462,5,13 21 42 87 100,0.861462,0.861462,0.861462,0.861462,0.861462
hybrid_spladepp_faiss,pubmedqa_labeled,dense,ndcg@10,0.892192,0.000000,0.892192,0.892192,5,13 21 42 87 100,0.892192,0.892192,0.892192,0.892192,0.892192
hybrid_spladepp_faiss,pubmedqa_labeled,dense,ndcg@20,0.908733,0.000000,0.908733,0.908733,5,13 21 42 87 100,0.908733,0.908733,0.908733,0.908733,0.908733
hybrid_spladepp_faiss,pubmedqa_labeled,dense,mrr,0.977612,0.000000,0.977612,0.977612,5,13 21 42 87 100,0.977612,0.977612,0.977612,0.977612,0.977612
hybrid_spladepp_faiss,pubmedqa_labeled,dense,mrr@10,0.977612,0.000000,0.977612,0.977612,5,13 21 42 87 100,0.977612,0.977612,0.977612,0.977612,0.977612
hybrid_spladepp_faiss,pubmedqa_labeled,dense,recall@5,0.841183,0.000000,0.841183,0.841183,5,13 21 42 87 100,0.841183,0.841183,0.841183,0.841183,0.841183
hybrid_spladepp_faiss,pubmedqa_labeled,dense,recall@10,0.907917,0.000000,0.907917,0.907917,5,13 21 42 87 100,0.907917,0.907917,0.907917,0.907917,0.907917
hybrid_spladepp_faiss,pubmedqa_labeled,dense,recall@20,0.953450,0.000000,0.953450,0.953450,5,13 21 42 87 100,0.953450,0.953450,0.953450,0.953450,0.953450
hybrid_spladepp_faiss,pubmedqa_labeled,dense,hit@5,0.989000,0.000000,0.989000,0.989000,5,13 21 42 87 100,0.989000,0.989000,0.989000,0.989000,0.989000
hybrid_spladepp_faiss,pubmedqa_labeled,dense,hit@10,0.993000,0.000000,0.993000,0.993000,5,13 21 42 87 100,0.993000,0.993000,0.993000,0.993000,0.993000
hybrid_spladepp_faiss,pubmedqa_labeled,dense,hit@20,0.996000,0.000000,0.996000,0.996000,5,13 21 42 87 100,0.996000,0.996000,0.996000,0.996000,0.996000
hybrid_spladepp_faiss,pubmedqa_labeled,dense,hit@50,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_faiss,pubmedqa_labeled,dense,ndcg@100,0.921153,0.000000,0.921153,0.921153,5,13 21 42 87 100,0.921153,0.921153,0.921153,0.921153,0.921153
hybrid_spladepp_faiss,pubmedqa_labeled,dense,ndcg@50,0.917949,0.000000,0.917949,0.917949,5,13 21 42 87 100,0.917949,0.917949,0.917949,0.917949,0.917949
hybrid_spladepp_faiss,pubmedqa_labeled,dense,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,dense,recall@50,0.985883,0.000000,0.985883,0.985883,5,13 21 42 87 100,0.985883,0.985883,0.985883,0.985883,0.985883
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,ndcg@5,0.887306,0.002000,0.884316,0.889315,5,13 21 42 87 100,0.887957,0.884316,0.888599,0.886343,0.889315
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,ndcg@10,0.912663,0.001544,0.910447,0.914627,5,13 21 42 87 100,0.913379,0.910447,0.914627,0.912706,0.912157
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,ndcg@20,0.926130,0.000815,0.924753,0.926688,5,13 21 42 87 100,0.926536,0.924753,0.926653,0.926023,0.926688
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,mrr,0.986327,0.000508,0.985850,0.987182,5,13 21 42 87 100,0.986209,0.986083,0.987182,0.986309,0.985850
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,mrr@10,0.986327,0.000508,0.985850,0.987182,5,13 21 42 87 100,0.986209,0.986083,0.987182,0.986309,0.985850
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,recall@5,0.869493,0.002536,0.865900,0.872667,5,13 21 42 87 100,0.870200,0.865900,0.870400,0.868300,0.872667
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,recall@10,0.925460,0.001916,0.923200,0.927633,5,13 21 42 87 100,0.926117,0.923717,0.927633,0.926633,0.923200
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,recall@20,0.961767,0.001022,0.960050,0.962517,5,13 21 42 87 100,0.961600,0.962317,0.960050,0.962350,0.962517
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,hit@5,0.995000,0.000000,0.995000,0.995000,5,13 21 42 87 100,0.995000,0.995000,0.995000,0.995000,0.995000
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,hit@10,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,hit@20,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,hit@50,0.999400,0.000548,0.999000,1.000000,5,13 21 42 87 100,0.999000,1.000000,1.000000,0.999000,0.999000
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,ndcg@100,0.937071,0.000965,0.935575,0.938160,5,13 21 42 87 100,0.937499,0.935575,0.938160,0.936814,0.937306
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,ndcg@50,0.935602,0.000736,0.934447,0.936436,5,13 21 42 87 100,0.935952,0.934447,0.936436,0.935493,0.935682
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,gardian,recall@50,0.994030,0.001034,0.993117,0.995617,5,13 21 42 87 100,0.993617,0.995617,0.993300,0.994500,0.993117
hybrid_spladepp_faiss,pubmedqa_labeled,global_alpha,alpha_sparse,0.480000,0.000000,0.480000,0.480000,5,13 21 42 87 100,0.480000,0.480000,0.480000,0.480000,0.480000
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,ndcg@5,0.838391,0.000000,0.838391,0.838391,5,13 21 42 87 100,0.838391,0.838391,0.838391,0.838391,0.838391
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,ndcg@10,0.862712,0.000000,0.862712,0.862712,5,13 21 42 87 100,0.862712,0.862712,0.862712,0.862712,0.862712
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,ndcg@20,0.876787,0.000000,0.876787,0.876787,5,13 21 42 87 100,0.876787,0.876787,0.876787,0.876787,0.876787
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,mrr,0.980370,0.000000,0.980370,0.980370,5,13 21 42 87 100,0.980370,0.980370,0.980370,0.980370,0.980370
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,mrr@10,0.980370,0.000000,0.980370,0.980370,5,13 21 42 87 100,0.980370,0.980370,0.980370,0.980370,0.980370
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,recall@5,0.811733,0.000000,0.811733,0.811733,5,13 21 42 87 100,0.811733,0.811733,0.811733,0.811733,0.811733
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,recall@10,0.864700,0.000000,0.864700,0.864700,5,13 21 42 87 100,0.864700,0.864700,0.864700,0.864700,0.864700
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,recall@20,0.902617,0.000000,0.902617,0.902617,5,13 21 42 87 100,0.902617,0.902617,0.902617,0.902617,0.902617
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,hit@5,0.991000,0.000000,0.991000,0.991000,5,13 21 42 87 100,0.991000,0.991000,0.991000,0.991000,0.991000
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,hit@10,0.994000,0.000000,0.994000,0.994000,5,13 21 42 87 100,0.994000,0.994000,0.994000,0.994000,0.994000
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,hit@20,0.996000,0.000000,0.996000,0.996000,5,13 21 42 87 100,0.996000,0.996000,0.996000,0.996000,0.996000
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,hit@50,0.998000,0.000000,0.998000,0.998000,5,13 21 42 87 100,0.998000,0.998000,0.998000,0.998000,0.998000
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,ndcg@100,0.902235,0.000000,0.902235,0.902235,5,13 21 42 87 100,0.902235,0.902235,0.902235,0.902235,0.902235
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,ndcg@50,0.886361,0.000000,0.886361,0.886361,5,13 21 42 87 100,0.886361,0.886361,0.886361,0.886361,0.886361
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,hybrid,recall@50,0.935033,0.000000,0.935033,0.935033,5,13 21 42 87 100,0.935033,0.935033,0.935033,0.935033,0.935033
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_alpha,ndcg@10,0.941585,0.000000,0.941585,0.941585,5,13 21 42 87 100,0.941585,0.941585,0.941585,0.941585,0.941585
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_alpha,best_alpha_mean,0.135350,0.000000,0.135350,0.135350,5,13 21 42 87 100,0.135350,0.135350,0.135350,0.135350,0.135350
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_alpha,best_alpha_std,0.246157,0.000000,0.246157,0.246157,5,13 21 42 87 100,0.246157,0.246157,0.246157,0.246157,0.246157
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_alpha,invariant_fraction,0.347000,0.000000,0.347000,0.347000,5,13 21 42 87 100,0.347000,0.347000,0.347000,0.347000,0.347000
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_alpha,ndcg@10_gold_in_pool,0.941585,0.000000,0.941585,0.941585,5,13 21 42 87 100,0.941585,0.941585,0.941585,0.941585,0.941585
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_alpha,tie_fraction,0.616822,0.000000,0.616822,0.616822,5,13 21 42 87 100,0.616822,0.616822,0.616822,0.616822,0.616822
hybrid_spladepp_faiss,pubmedqa_labeled,oracle_rerank,ndcg@10,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,pool,recall,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,ndcg@5,0.870277,0.000000,0.870277,0.870277,5,13 21 42 87 100,0.870277,0.870277,0.870277,0.870277,0.870277
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,ndcg@10,0.896906,0.000000,0.896906,0.896906,5,13 21 42 87 100,0.896906,0.896906,0.896906,0.896906,0.896906
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,ndcg@20,0.914964,0.000000,0.914964,0.914964,5,13 21 42 87 100,0.914964,0.914964,0.914964,0.914964,0.914964
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,mrr,0.984362,0.000000,0.984362,0.984362,5,13 21 42 87 100,0.984362,0.984362,0.984362,0.984362,0.984362
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,mrr@10,0.984362,0.000000,0.984362,0.984362,5,13 21 42 87 100,0.984362,0.984362,0.984362,0.984362,0.984362
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,recall@5,0.850283,0.000000,0.850283,0.850283,5,13 21 42 87 100,0.850283,0.850283,0.850283,0.850283,0.850283
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,recall@10,0.908850,0.000000,0.908850,0.908850,5,13 21 42 87 100,0.908850,0.908850,0.908850,0.908850,0.908850
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,recall@20,0.957983,0.000000,0.957983,0.957983,5,13 21 42 87 100,0.957983,0.957983,0.957983,0.957983,0.957983
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,hit@5,0.993000,0.000000,0.993000,0.993000,5,13 21 42 87 100,0.993000,0.993000,0.993000,0.993000,0.993000
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,hit@10,0.997000,0.000000,0.997000,0.997000,5,13 21 42 87 100,0.997000,0.997000,0.997000,0.997000,0.997000
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,hit@20,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,hit@50,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,ndcg@100,0.926735,0.000000,0.926735,0.926735,5,13 21 42 87 100,0.926735,0.926735,0.926735,0.926735,0.926735
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,ndcg@50,0.924370,0.000000,0.924370,0.924370,5,13 21 42 87 100,0.924370,0.924370,0.924370,0.924370,0.924370
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,rrf,recall@50,0.990350,0.000000,0.990350,0.990350,5,13 21 42 87 100,0.990350,0.990350,0.990350,0.990350,0.990350
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,ndcg@5,0.832801,0.000000,0.832801,0.832801,5,13 21 42 87 100,0.832801,0.832801,0.832801,0.832801,0.832801
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,ndcg@10,0.856381,0.000000,0.856381,0.856381,5,13 21 42 87 100,0.856381,0.856381,0.856381,0.856381,0.856381
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,ndcg@20,0.870454,0.000000,0.870454,0.870454,5,13 21 42 87 100,0.870454,0.870454,0.870454,0.870454,0.870454
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,mrr,0.979280,0.000000,0.979280,0.979280,5,13 21 42 87 100,0.979280,0.979280,0.979280,0.979280,0.979280
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,mrr@10,0.979280,0.000000,0.979280,0.979280,5,13 21 42 87 100,0.979280,0.979280,0.979280,0.979280,0.979280
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,recall@5,0.805367,0.000000,0.805367,0.805367,5,13 21 42 87 100,0.805367,0.805367,0.805367,0.805367,0.805367
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,recall@10,0.856700,0.000000,0.856700,0.856700,5,13 21 42 87 100,0.856700,0.856700,0.856700,0.856700,0.856700
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,recall@20,0.894683,0.000000,0.894683,0.894683,5,13 21 42 87 100,0.894683,0.894683,0.894683,0.894683,0.894683
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,hit@5,0.991000,0.000000,0.991000,0.991000,5,13 21 42 87 100,0.991000,0.991000,0.991000,0.991000,0.991000
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,hit@10,0.994000,0.000000,0.994000,0.994000,5,13 21 42 87 100,0.994000,0.994000,0.994000,0.994000,0.994000
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,hit@20,0.995000,0.000000,0.995000,0.995000,5,13 21 42 87 100,0.995000,0.995000,0.995000,0.995000,0.995000
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,hit@50,0.998000,0.000000,0.998000,0.998000,5,13 21 42 87 100,0.998000,0.998000,0.998000,0.998000,0.998000
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,ndcg@100,0.896744,0.000000,0.896744,0.896744,5,13 21 42 87 100,0.896744,0.896744,0.896744,0.896744,0.896744
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,ndcg@50,0.882001,0.000000,0.882001,0.882001,5,13 21 42 87 100,0.882001,0.882001,0.882001,0.882001,0.882001
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_faiss,pubmedqa_labeled,sparse,recall@50,0.935033,0.000000,0.935033,0.935033,5,13 21 42 87 100,0.935033,0.935033,0.935033,0.935033,0.935033
hybrid_spladepp_medcpt,medmcqa,dense,ndcg@5,0.287578,0.000000,0.287578,0.287578,5,13 21 42 87 100,0.287578,0.287578,0.287578,0.287578,0.287578
hybrid_spladepp_medcpt,medmcqa,dense,ndcg@10,0.326549,0.000000,0.326549,0.326549,5,13 21 42 87 100,0.326549,0.326549,0.326549,0.326549,0.326549
hybrid_spladepp_medcpt,medmcqa,dense,ndcg@20,0.353909,0.000000,0.353909,0.353909,5,13 21 42 87 100,0.353909,0.353909,0.353909,0.353909,0.353909
hybrid_spladepp_medcpt,medmcqa,dense,mrr,0.278490,0.000000,0.278490,0.278490,5,13 21 42 87 100,0.278490,0.278490,0.278490,0.278490,0.278490
hybrid_spladepp_medcpt,medmcqa,dense,mrr@10,0.278490,0.000000,0.278490,0.278490,5,13 21 42 87 100,0.278490,0.278490,0.278490,0.278490,0.278490
hybrid_spladepp_medcpt,medmcqa,dense,recall@5,0.403023,0.000000,0.403023,0.403023,5,13 21 42 87 100,0.403023,0.403023,0.403023,0.403023,0.403023
hybrid_spladepp_medcpt,medmcqa,dense,recall@10,0.523557,0.000000,0.523557,0.523557,5,13 21 42 87 100,0.523557,0.523557,0.523557,0.523557,0.523557
hybrid_spladepp_medcpt,medmcqa,dense,recall@20,0.631527,0.000000,0.631527,0.631527,5,13 21 42 87 100,0.631527,0.631527,0.631527,0.631527,0.631527
hybrid_spladepp_medcpt,medmcqa,dense,hit@5,0.403023,0.000000,0.403023,0.403023,5,13 21 42 87 100,0.403023,0.403023,0.403023,0.403023,0.403023
hybrid_spladepp_medcpt,medmcqa,dense,hit@10,0.523557,0.000000,0.523557,0.523557,5,13 21 42 87 100,0.523557,0.523557,0.523557,0.523557,0.523557
hybrid_spladepp_medcpt,medmcqa,dense,hit@20,0.631527,0.000000,0.631527,0.631527,5,13 21 42 87 100,0.631527,0.631527,0.631527,0.631527,0.631527
hybrid_spladepp_medcpt,medmcqa,dense,hit@50,0.743227,0.000000,0.743227,0.743227,5,13 21 42 87 100,0.743227,0.743227,0.743227,0.743227,0.743227
hybrid_spladepp_medcpt,medmcqa,dense,ndcg@100,0.397477,0.000000,0.397477,0.397477,5,13 21 42 87 100,0.397477,0.397477,0.397477,0.397477,0.397477
hybrid_spladepp_medcpt,medmcqa,dense,ndcg@50,0.376262,0.000000,0.376262,0.376262,5,13 21 42 87 100,0.376262,0.376262,0.376262,0.376262,0.376262
hybrid_spladepp_medcpt,medmcqa,dense,recall@100,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,dense,recall@50,0.743227,0.000000,0.743227,0.743227,5,13 21 42 87 100,0.743227,0.743227,0.743227,0.743227,0.743227
hybrid_spladepp_medcpt,medmcqa,gardian,ndcg@5,0.443664,0.001582,0.441181,0.445110,5,13 21 42 87 100,0.443251,0.445110,0.443877,0.441181,0.444903
hybrid_spladepp_medcpt,medmcqa,gardian,ndcg@10,0.479675,0.000867,0.478165,0.480311,5,13 21 42 87 100,0.480168,0.480311,0.479803,0.478165,0.479926
hybrid_spladepp_medcpt,medmcqa,gardian,ndcg@20,0.500017,0.000719,0.498902,0.500883,5,13 21 42 87 100,0.500245,0.500883,0.499926,0.498902,0.500131
hybrid_spladepp_medcpt,medmcqa,gardian,mrr,0.421785,0.001127,0.420048,0.422911,5,13 21 42 87 100,0.422556,0.422911,0.421399,0.420048,0.422010
hybrid_spladepp_medcpt,medmcqa,gardian,mrr@10,0.421785,0.001127,0.420048,0.422911,5,13 21 42 87 100,0.422556,0.422911,0.421399,0.420048,0.422010
hybrid_spladepp_medcpt,medmcqa,gardian,recall@5,0.580448,0.002795,0.577150,0.583235,5,13 21 42 87 100,0.577739,0.582254,0.581861,0.577150,0.583235
hybrid_spladepp_medcpt,medmcqa,gardian,recall@10,0.691637,0.000700,0.691009,0.692776,5,13 21 42 87 100,0.691402,0.691009,0.692776,0.691205,0.691794
hybrid_spladepp_medcpt,medmcqa,gardian,recall@20,0.771810,0.001016,0.770318,0.773066,5,13 21 42 87 100,0.770318,0.771888,0.772281,0.773066,0.771496
hybrid_spladepp_medcpt,medmcqa,gardian,hit@5,0.580448,0.002795,0.577150,0.583235,5,13 21 42 87 100,0.577739,0.582254,0.581861,0.577150,0.583235
hybrid_spladepp_medcpt,medmcqa,gardian,hit@10,0.691637,0.000700,0.691009,0.692776,5,13 21 42 87 100,0.691402,0.691009,0.692776,0.691205,0.691794
hybrid_spladepp_medcpt,medmcqa,gardian,hit@20,0.771810,0.001016,0.770318,0.773066,5,13 21 42 87 100,0.770318,0.771888,0.772281,0.773066,0.771496
hybrid_spladepp_medcpt,medmcqa,gardian,hit@50,0.849431,0.000621,0.848842,0.850412,5,13 21 42 87 100,0.850412,0.849627,0.848842,0.849038,0.849234
hybrid_spladepp_medcpt,medmcqa,gardian,ndcg@100,0.520250,0.000853,0.518921,0.521149,5,13 21 42 87 100,0.520740,0.521149,0.520008,0.518921,0.520432
hybrid_spladepp_medcpt,medmcqa,gardian,ndcg@50,0.515620,0.000929,0.514204,0.516545,5,13 21 42 87 100,0.516297,0.516545,0.515289,0.514204,0.515763
hybrid_spladepp_medcpt,medmcqa,gardian,recall@100,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,gardian,recall@50,0.849431,0.000621,0.848842,0.850412,5,13 21 42 87 100,0.850412,0.849627,0.848842,0.849038,0.849234
hybrid_spladepp_medcpt,medmcqa,global_alpha,alpha_sparse,0.700000,0.000000,0.700000,0.700000,5,13 21 42 87 100,0.700000,0.700000,0.700000,0.700000,0.700000
hybrid_spladepp_medcpt,medmcqa,hybrid,ndcg@5,0.402320,0.000000,0.402320,0.402320,5,13 21 42 87 100,0.402320,0.402320,0.402320,0.402320,0.402320
hybrid_spladepp_medcpt,medmcqa,hybrid,ndcg@10,0.436057,0.000000,0.436057,0.436057,5,13 21 42 87 100,0.436057,0.436057,0.436057,0.436057,0.436057
hybrid_spladepp_medcpt,medmcqa,hybrid,ndcg@20,0.451903,0.000000,0.451903,0.451903,5,13 21 42 87 100,0.451903,0.451903,0.451903,0.451903,0.451903
hybrid_spladepp_medcpt,medmcqa,hybrid,mrr,0.382624,0.000000,0.382624,0.382624,5,13 21 42 87 100,0.382624,0.382624,0.382624,0.382624,0.382624
hybrid_spladepp_medcpt,medmcqa,hybrid,mrr@10,0.382624,0.000000,0.382624,0.382624,5,13 21 42 87 100,0.382624,0.382624,0.382624,0.382624,0.382624
hybrid_spladepp_medcpt,medmcqa,hybrid,recall@5,0.529446,0.000000,0.529446,0.529446,5,13 21 42 87 100,0.529446,0.529446,0.529446,0.529446,0.529446
hybrid_spladepp_medcpt,medmcqa,hybrid,recall@10,0.632705,0.000000,0.632705,0.632705,5,13 21 42 87 100,0.632705,0.632705,0.632705,0.632705,0.632705
hybrid_spladepp_medcpt,medmcqa,hybrid,recall@20,0.694739,0.000000,0.694739,0.694739,5,13 21 42 87 100,0.694739,0.694739,0.694739,0.694739,0.694739
hybrid_spladepp_medcpt,medmcqa,hybrid,hit@5,0.529446,0.000000,0.529446,0.529446,5,13 21 42 87 100,0.529446,0.529446,0.529446,0.529446,0.529446
hybrid_spladepp_medcpt,medmcqa,hybrid,hit@10,0.632705,0.000000,0.632705,0.632705,5,13 21 42 87 100,0.632705,0.632705,0.632705,0.632705,0.632705
hybrid_spladepp_medcpt,medmcqa,hybrid,hit@20,0.694739,0.000000,0.694739,0.694739,5,13 21 42 87 100,0.694739,0.694739,0.694739,0.694739,0.694739
hybrid_spladepp_medcpt,medmcqa,hybrid,hit@50,0.743424,0.000000,0.743424,0.743424,5,13 21 42 87 100,0.743424,0.743424,0.743424,0.743424,0.743424
hybrid_spladepp_medcpt,medmcqa,hybrid,ndcg@100,0.484584,0.000000,0.484584,0.484584,5,13 21 42 87 100,0.484584,0.484584,0.484584,0.484584,0.484584
hybrid_spladepp_medcpt,medmcqa,hybrid,ndcg@50,0.461715,0.000000,0.461715,0.461715,5,13 21 42 87 100,0.461715,0.461715,0.461715,0.461715,0.461715
